,RESULT,NAME_LONG
0,46000,전라남도
1,46110,전라남도 목포시
2,46130,전라남도 여수시
3,46150,전라남도 순천시
4,46170,전라남도 나주시
5,46230,전라남도 광양시
6,46710,전라남도 담양군
7,46720,전라남도 곡성군
8,46730,전라남도 구례군
9,46770,전라남도 고흥군
10,46780,전라남도 보성군
11,46790,전라남도 화순군
12,46800,전라남도 장흥군
13,46810,전라남도 강진군
14,46820,전라남도 해남군
15,46830,전라남도 영암군
16,46840,전라남도 무안군
17,46860,전라남도 함평군
18,46870,전라남도 영광군
19,46880,전라남도 장성군
20,46890,전라남도 완도군
21,46900,전라남도 진도군
22,46910,전라남도 신안군
