,RESULT,NAME_LONG
0,26000,부산광역시
1,26110,부산광역시 중구
2,26140,부산광역시 서구
3,26170,부산광역시 동구
4,26200,부산광역시 영도구
5,26230,부산광역시 부산진구
6,26260,부산광역시 동래구
7,26290,부산광역시 남구
8,26320,부산광역시 북구
9,26350,부산광역시 해운대구
10,26380,부산광역시 사하구
11,26410,부산광역시 금정구
12,26440,부산광역시 강서구
13,26470,부산광역시 연제구
14,26500,부산광역시 수영구
15,26530,부산광역시 사상구
16,26710,부산광역시 기장군
